C,H,O,N,S,P,Se,Na,Cl,13C,m/z,H/C,O/C,KM,NKM,KMD,DBE,DBE-O,13Cratio,AImod,Q1P1-10m,Q1P1-20m,Q1P1-30m,Q1P1-60m,Q1P1-90m,Q1P1-315m,Q1P4-0.5m,Q1P4-10m,Q1P4-20m,Q1P4-30m,Q1P4-60m,Q1P4-90m,Q1P4-314m,Q1P6-10m,Q1P6-20m,Q1P6-30m,Q1P6-60m,Q1P6-90m,Q1P6-822m,Q1P7-0.5m,Q1P7-10m,Q1P7-20m,Q1P7-30m,Q1P7-60m,Q1P7-90m,Q1P7-3345m,Q2P1-10m,Q2P1-20m,Q2P1-30m,Q2P1-30m-2,Q2P1-60m,Q2P1-90m,Q2P1-316m,Q2P4-0.5m,Q2P4-10m,Q2P4-20m,Q2P4-30m,Q2P4-60m,Q2P4-90m,Q2P4-352m,Q2P6-0.5m,Q2P6-10m,Q2P6-20m,Q2P6-30m,Q2P6-60m,Q2P6-90m,Q2P6-922m,Q2P7-0.5m,Q2P7-10m,Q2P7-20m,Q2P7-30m,Q2P7-60m,Q2P7-90m,Q2P7-3237m,Q4P1-10m,Q4P1-20m,Q4P1-30m,Q4P1-90m,Q4P1-150m,Q4P1-316m,Q4P2-10m,Q4P2-30m,Q4P2-60m,Q4P2-90m,Q4P2-176m,Q4P4-10m,Q4P4-20m,Q4P4-30m,Q4P4-40m,Q4P4-50m,Q4P4-334m,Q4P5-10m,Q4P5-20m,Q4P5-30m,Q4P5-40m,Q4P5-90m,Q4P5-139m,Q4P6-10m,Q4P6-20m,Q4P6-30m,Q4P6-40m,Q4P6-120m,Q4P6-871,Q4P7-10m,Q4P7-20m,Q4P7-30m,Q4P7-40m,Q4P7-200m,Q4P7-3415m,Q1P7-MQ1,Q1P7-MQ2,Q1P7-MQ3,Q2P1-MQ1,Q2P1-MQ2,Q2P1-MQ3,PLFA-3,PLFA-4,PLFA-5,PLFA-6,PLFA-7,PLFA-New2b
18,18,5,2,0,0,0,0,0,0,341.114294,1,0.277777778,340.733403,341,0.266596769,9,4,0.200202224,0.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9912192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,22,8,0,0,0,0,0,0,0,341.12419,1.375,0.5,340.743288,341,0.256712018,6,-2,0.177957533,0.166666667,5314.08939,5316.44524,5312.90651,5512.55135,5302.00255,5336.4637,5124.88034,5303.17246,5464.28167,5213.30965,5224.4635,5246.5417,3218.23004,5091.30184,5173.77858,5072.79874,5126.23203,5264.74276,5284.97025,4997.27667,5378.18881,5066.90747,5598.7264,5607.49461,5352.08569,5181.82331,5102.71554,3364.52304,5312.90983,5294.59594,5469.98957,5153.85228,5373.36464,5273.23347,4880.64153,5395.66116,5293.94288,5236.03339,5268.77182,5337.12382,5410.01838,3084.54019,5296.19976,5506.4421,5328.95074,5524.66326,5164.26395,4505.59811,4286.00241,5021.39939,4596.26698,5194.81797,4470.34245,4964.47697,4629.99321,4810.67812,4896.71172,4938.89102,4868.813,4639.62211,4746.85887,5037.29325,4582.29802,4887.00327,3839.12411,4737.96875,4711.86312,4547.94656,4671.42601,4729.77651,5023.25568,4699.87996,4852.15418,4725.14368,4631.74125,4888.33245,3015.64787,5045.09768,4573.47034,4808.52077,4703.56402,3119.75854,4474.22967,4804.42971,4935.23538,4652.60181,4682.70193,4635.49979,4095.37095,0,0,0,0,0,0,3156.68898,3013.24228,3026.87945,3192.53064,3232.88706,3088.35029
15,22,7,2,0,0,0,0,0,0,341.135424,1.46666667,0.466666667,340.754509,341,0.245491162,4,-3,0.166835187,0.0526315789,0,0,0,0,0,0,0,78.7994615,0,0,58.7784741,63.5327066,0,77.9531253,68.9383783,74.7041059,71.7411484,81.1668195,0,134.378753,0,0,0,0,0,141.473886,123.661541,0,0,0,0,0,0,0,0,0,76.1993805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.666805,0,0,0,0,0,0,34.1823291,0,0,0,0,0,0,0,0,0,30.2550811,0,0,0,0,0,0,50.7137494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1650267,27.7153047,65.2863971,36.8564718,0,0
20,22,5,0,0,0,0,0,0,0,341.139446,1.1,0.25,340.758527,341,0.241472854,10,5,0.222446916,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0969753,0,42.4515273,39.9172633,42.7644763,0,44.800403,0,0,32.6393059,0,43.6032805,0,38.0654905,48.3999799,47.5229347,0,0,0,44.202709,58.6898962,0,0,0,0,59.149405,0,0,0,0,0,48.2739319,48.4669539,56.7863787,0,0,0,0,0,0,0,63.7259468,44.7640888,0,48.1108595,60.2676119,48.5745469
17,26,7,0,0,0,0,0,0,0,341.160576,1.52941176,0.411764706,340.779633,341,0.220367247,5,-2,0.189079879,0.111111111,1265.45464,1263.63056,1261.96517,1384.94693,1244.53533,1377.12226,1227.67207,1331.72076,1348.80852,1253.76902,1199.57456,1300.99951,1765.67863,1165.265,1122.89122,1150.61863,1191.05465,1302.5499,1338.92021,1145.66278,1146.41878,1012.65816,1300.90219,1213.5435,1362.90614,900.104399,1185.92228,875.33051,1239.13342,1164.61745,1326.55106,1192.48617,1258.27714,1185.98537,1265.10066,1254.51398,1176.0811,1173.23312,1414.17429,1237.29409,1288.42272,1465.60846,1301.28615,1378.26981,1332.95652,1318.98219,1280.72178,1593.7199,1779.97982,1212.98007,1399.64811,1291.24302,1137.47865,1140.17096,710.580772,893.193701,891.76808,846.188139,799.625843,810.196071,827.479953,943.877683,1003.86494,862.142556,1521.04274,788.906346,837.051469,710.688953,834.762716,823.35124,881.889049,838.473902,839.916938,795.547542,824.210904,910.673126,1099.79981,1018.04052,816.946563,839.888981,918.124166,995.218616,1392.79279,922.926863,1102.89002,788.389593,793.626413,773.696369,992.538566,0,0,0,0,0,0,1510.84242,1578.27793,1544.03641,1560.58101,1502.38815,1760.06939
21,26,4,0,0,0,0,0,0,0,341.175832,1.23809524,0.19047619,340.794872,341,0.205128082,9,5,0.233569262,0.368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96540838
18,30,4,0,1,0,0,0,0,0,341.179203,1.66666667,0.222222222,340.798239,341,0.201760846,4,0,0.200202224,0.0666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.184241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,30,6,0,0,0,0,0,0,0,341.196961,1.66666667,0.333333333,340.815978,341,0.184022475,4,-2,0.200202224,0.0666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7298452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.972474,817.206354,758.291652,799.563335,841.113987,954.819927
19,34,5,0,0,0,0,0,0,0,341.233347,1.78947368,0.263157895,340.852322,341,0.147677703,3,-2,0.21132457,0.0303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.913118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8165996
20,38,4,0,0,0,0,0,0,0,341.269732,1.9,0.2,340.888667,341,0.111332931,2,-2,0.222446916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.06661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.57345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9422967
16,9,8,1,0,0,0,0,0,0,342.025539,0.5625,0.5,341.643631,342,0.356369473,12,4,0.177957533,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.066465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,13,7,1,0,0,0,0,0,0,342.061925,0.764705882,0.411764706,341.679975,342,0.320024701,11,4,0.189079879,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9133176
14,17,9,1,0,0,0,0,0,0,342.083054,1.21428571,0.642857143,341.701081,342,0.298919094,6,-3,0.155712841,0.176470588,0,110.004777,101.567553,0,118.715315,0,314.187032,80.4147608,119.02272,90.044096,113.883002,125.51524,0,111.785791,159.1069,164.375891,138.032101,123.327835,0,385.134822,129.486082,0,0,233.885585,0,0,107.964343,0,170.843471,174.207182,0,148.552799,0,199.984536,0,139.644016,92.3713681,176.730179,0,128.219461,226.523298,0,142.05681,0,0,0,0,0,0,138.953965,0,0,0,0,217.911878,157.375769,161.20939,166.22757,171.173605,225.450197,164.469784,158.470005,124.051176,174.774833,0,136.619318,235.396317,206.571019,163.778086,166.628024,125.012557,159.493148,175.86941,157.170463,150.793469,254.625537,0,226.683644,188.28542,133.077995,239.154438,0,0,184.930304,0,150.237069,128.74397,166.268177,0,0,0,0,0,0,0,159.791938,153.650255,149.336765,160.883272,150.215152,160.169338
18,17,6,1,0,0,0,0,0,0,342.09831,0.944444444,0.333333333,341.71632,342,0.283679929,10,4,0.200202224,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6380834,0,0,26.7550738,0,21.715605
15,21,8,1,0,0,0,0,0,0,342.119439,1.4,0.533333333,341.737426,342,0.262574322,5,-3,0.166835187,0.1,400.914094,414.421933,385.275668,400.905209,380.548977,393.368381,517.283867,438.094941,422.395054,419.946651,396.149939,389.43425,0,395.510116,421.906298,435.9325,408.682257,422.768755,562.197476,541.339428,400.573183,0,329.232558,272.905981,335.702156,592.239824,391.012874,0,457.51294,444.970111,490.7946,421.131551,423.755025,442.039443,344.684727,433.499813,413.442739,430.598981,0,436.632185,467.346599,0,435.000079,455.155661,398.252983,390.432664,397.90312,0,0,383.511696,0,392.759099,309.300914,347.689649,290.283164,299.72107,301.119485,302.301331,313.670629,305.104094,298.969575,322.464019,298.464532,304.737638,0,298.267064,352.128155,304.536716,298.623113,304.999247,275.782021,283.97115,303.064935,290.583553,269.38064,377.472556,0,368.273234,348.832516,266.03465,387.094266,0,0,332.467347,331.250299,270.461628,270.495991,297.432939,0,0,0,0,0,0,0,295.007012,278.657715,245.921875,306.778942,229.178531,297.028158
19,21,5,1,0,0,0,0,0,0,342.134696,1.10526316,0.263157895,341.752665,342,0.247335157,9,4,0.21132457,0.419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2886903,38.7360659,0,31.9024695,37.4005287,24.1789499
16,25,7,1,0,0,0,0,0,0,342.155825,1.5625,0.4375,341.77377,342,0.226229551,4,-3,0.177957533,0.0434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3370149,70.1628346,63.1218038,82.6794268,47.9621413,69.7153908
17,12,8,0,0,0,0,0,0,0,343.04594,0.705882353,0.470588235,342.662892,343,0.337107862,12,4,0.189079879,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3800226,0,0,32.7661965,0
14,16,8,0,1,0,0,0,0,0,343.049311,1.14285714,0.571428571,342.666259,343,0.333740626,7,-1,0.155712841,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9518689,0,0,0,0,0,0,191.177376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7115272,0,0
16,12,7,2,0,0,0,0,0,0,343.057174,0.75,0.4375,342.674113,343,0.325887005,10,3,0.177957533,0.619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3991439,0,0,0,0,11.3453876
14,16,10,0,0,0,0,0,0,0,343.06707,1.14285714,0.714285714,342.683998,343,0.316002255,7,-3,0.155712841,0.222222222,231.997647,296.313403,294.379931,270.217154,287.439653,237.552195,563.521983,213.462359,279.646741,299.608144,302.549343,275.075559,0,330.871849,383.740697,384.546684,317.213448,280.670569,361.788967,737.215149,225.099309,561.043357,415.810357,504.713268,229.77091,407.656327,344.325278,0,387.421644,408.024753,362.193445,325.962913,358.254272,425.83723,282.470347,355.695121,240.199766,377.59088,0,300.530664,509.797946,0,298.705692,308.501926,230.843764,249.399564,277.513041,0,0,289.385243,0,341.516567,233.064358,268.494966,512.937869,417.681534,366.66877,397.862219,442.554659,477.720889,361.991664,393.874606,281.174417,428.737279,0,396.661691,543.311265,554.318059,385.872053,394.231729,373.762563,396.499415,441.276942,425.665789,402.035041,500.932173,0,480.028658,510.550514,364.569642,492.424864,0,0,415.073958,437.910092,370.998436,353.53038,429.043197,0,0,0,0,0,0,0,157.632059,167.588369,196.281007,161.162605,174.195606,178.154736
13,16,9,2,0,0,0,0,0,0,343.078303,1.23076923,0.692307692,342.695219,343,0.304781398,5,-4,0.144590495,0.0769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7119576,0,0,36.1099656,0,26.1724205
18,16,7,0,0,0,0,0,0,0,343.082326,0.888888889,0.388888889,342.699237,343,0.30076309,11,4,0.200202224,0.517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7381625,21.3713016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.113521,82.0923476,56.3604269,61.8145541,57.2213938,0,47.5853746,51.3035458,0,46.1355392,0,57.1084449,0,58.5139976,55.8562595,75.8849578,0,52.6785266,55.4107455,62.0750207,50.7684592,0,0,0,0,66.1008357,47.4853861,0,0,0,0,60.8920808,65.5068289,76.2382061,0,0,0,0,0,0,0,53.3041747,66.2590896,74.8558852,70.2962563,0,0
15,20,7,0,1,0,0,0,0,0,343.085697,1.33333333,0.466666667,342.702604,343,0.297395854,6,-1,0.166835187,0.142857143,142.219092,128.304088,117.980849,0,111.865326,0,0,115.394791,119.003133,136.59419,140.031939,117.581621,0,129.749923,128.603809,119.607577,108.199978,133.542715,0,130.415202,0,217.643831,0,0,216.253318,0,149.760188,0,0,127.09888,0,139.303989,0,153.388019,0,0,128.085548,112.331568,0,127.054757,0,0,107.116469,0,0,0,0,0,0,93.6846841,0,0,0,0,116.003579,85.5892147,97.9210312,95.5548164,104.827237,148.069271,86.0449226,90.7016098,87.0421416,101.796537,0,83.1461203,127.098133,115.16882,80.9192627,82.175732,86.4303869,70.971486,97.4910627,94.9850178,75.9500238,135.51848,0,173.535925,118.917974,95.2211211,156.248421,0,0,0,0,100.724447,91.0351509,111.575961,0,0,0,0,0,0,0,153.602728,116.048195,107.101017,166.223315,110.674261,160.311182
17,16,6,2,0,0,0,0,0,0,343.093559,0.941176471,0.352941176,342.710458,343,0.289542233,9,3,0.189079879,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.571561,98.1122285,0,112.344817,0,115.201012
15,20,9,0,0,0,0,0,0,0,343.103455,1.33333333,0.6,342.720343,343,0.279657483,6,-3,0.166835187,0.142857143,2537.23943,2607.51108,2554.75363,2508.44851,2614.73531,2457.86837,3057.79528,2532.01893,2528.51431,2555.44671,2641.95016,2523.27052,1748.01109,2641.54233,2776.53616,2725.95717,2665.73986,2600.87725,2356.5388,3249.71909,3254.63005,2908.46276,2347.30748,3334.86267,2561.84824,2027.54652,2593.64926,1820.28368,2753.06348,2796.85979,2831.13784,2822.0882,2754.20172,2927.76536,2441.78112,2697.9019,2470.98803,2769.39276,2248.06827,2592.68235,3087.64164,1615.71671,2594.45933,2607.29926,2715.18185,2554.45735,2484.08967,2465.16026,2186.28233,2450.13711,2448.9467,2573.66632,2210.52362,2277.33609,2694.52981,2538.34282,2502.03677,2689.88551,2790.96628,2606.03754,2484.79854,2623.94174,2304.06746,2718.49847,1940.75204,2436.52419,2771.68356,2731.98289,2564.21635,2609.57452,2668.69981,2532.90641,2770.14315,2539.11244,2389.53196,2843.48084,1509.98905,2805.96133,2565.03578,2551.77038,2711.09324,1461.95179,2380.57919,2636.24828,2667.41175,2524.79179,2481.34049,2617.08267,2049.77743,0,0,0,0,0,0,1489.75459,1424.75941,1547.2131,1536.0226,1570.84046,1470.50061
14,20,8,2,0,0,0,0,0,0,343.114688,1.42857143,0.571428571,342.731563,343,0.268436626,4,-4,0.155712841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1467202,0,0,27.5068584,0,19.576639
19,20,6,0,0,0,0,0,0,0,343.118711,1.05263158,0.315789474,342.735582,343,0.264418318,10,4,0.21132457,0.4375,158.410216,145.194535,159.677745,0,131.554266,165.265661,0,163.633268,140.540413,145.616641,142.222078,156.435824,0,143.94999,122.409556,115.394422,139.243857,159.095699,398.494074,111.281831,184.264851,0,164.255299,0,0,259.239529,160.241431,0,139.776282,141.697585,0,135.512764,0,115.800073,0,0,141.19945,153.026284,0,127.893657,0,0,156.190972,0,189.385543,156.454323,0,0,0,143.580531,0,132.905904,0,166.152635,226.566036,226.193215,244.557952,261.154727,223.099675,200.46332,237.907918,222.465402,201.108341,213.653556,0,246.838128,181.108647,223.110754,262.668096,255.336028,262.012381,229.550887,208.681665,250.166303,243.757335,177.684933,0,148.360318,194.188816,281.171955,150.324163,0,0,188.288592,0,274.740943,277.45571,226.540121,0,0,0,0,0,0,0,270.955756,278.245427,254.902326,257.24046,207.917612,239.575415
16,24,6,0,1,0,0,0,0,0,343.122082,1.5,0.375,342.738949,343,0.261051082,5,-1,0.177957533,0.0833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9571522,0,0,0,0,0,0,0,137.408887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.261344,150.832312,133.247029,159.570357,94.4734936,126.310356
16,24,8,0,0,0,0,0,0,0,343.13984,1.5,0.5,342.756687,343,0.243312711,5,-3,0.177957533,0.0833333333,1894.51961,1925.15204,1950.53522,1998.25361,1864.23318,1977.35468,1900.28211,1983.58075,1928.2841,1851.5326,1831.08084,1901.29735,3328.81765,1837.00825,1777.12604,1808.42542,1874.8976,1900.44842,2136.68773,1779.01125,1835.15574,2085.87725,2259.89882,1678.63653,1487.93341,1576.09926,1856.43994,1248.57159,1844.26396,1830.50313,1939.18133,1821.8508,1910.81072,1869.72692,1949.28113,1852.77938,1863.16145,1783.27369,2205.46746,1813.81176,1948.62043,2504.0948,1920.30125,1929.75562,1967.92059,1902.53809,1836.67393,2498.69965,2810.3199,1758.41429,2190.448,1967.41433,1783.28292,1618.33227,1190.72013,1449.44818,1392.55117,1401.24494,1365.74691,1252.69284,1350.8385,1434.88919,1519.25949,1391.13489,2686.94902,1236.65549,1360.31396,1206.19153,1298.31184,1217.97774,1394.36574,1339.17951,1392.64539,1320.94863,1302.71258,1426.43157,1816.8402,1517.14507,1296.8893,1325.02107,1446.26313,1631.52004,2216.77338,1397.24458,1639.40062,1240.29349,1265.81693,1207.82683,1555.80588,0,0,0,0,0,0,1826.14519,1848.98796,1743.49972,1871.39023,1857.65439,1987.90052
15,24,7,2,0,0,0,0,0,0,343.151074,1.6,0.466666667,342.767908,343,0.232091854,3,-4,0.166835187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92925836,0,0,0,0
20,24,5,0,0,0,0,0,0,0,343.155097,1.2,0.25,342.771926,343,0.228073546,9,4,0.222446916,0.371428571,128.159011,134.739797,113.062005,0,135.356538,0,0,150.036849,160.823044,139.977503,109.53152,146.860862,0,125.038976,115.417926,112.211207,140.590717,127.458268,0,0,212.809955,0,153.155254,143.482574,0,456.240197,152.987627,0,142.208518,128.167684,0,121.018111,0,0,0,0,141.671635,134.684033,0,153.823409,0,0,111.616776,159.477286,0,0,0,0,0,122.735721,0,127.609116,0,165.093406,158.273981,195.829421,206.544261,228.913753,156.1721,157.331401,184.986907,177.160703,223.490566,160.548225,0,218.050648,131.15511,159.055268,193.268302,166.260455,224.587933,171.769976,178.727799,205.184976,203.803064,135.377477,0,110.44123,136.33285,219.487626,116.646946,0,0,152.441618,0,204.181848,235.478302,178.441537,0,0,0,0,0,0,0,137.791286,153.666224,97.2309994,142.983403,147.087807,165.156647
17,28,7,0,0,0,0,0,0,0,343.176226,1.64705882,0.411764706,342.793032,343,0.206967939,4,-3,0.189079879,0.037037037,133.444087,127.295573,160.877455,157.329948,127.855198,0,0,159.91105,161.582505,139.706337,103.260119,139.654236,1689.0312,124.189316,91.1145959,126.52393,127.310411,135.729137,0,118.802948,0,0,316.401494,0,0,0,167.826121,0,0,0,0,0,0,129.33811,253.165068,0,127.203416,124.659706,0,97.6317134,0,1045.73069,110.389876,0,221.855092,0,196.864654,822.331529,980.207675,112.809232,492.773738,186.206984,214.1197,128.388383,0,117.475844,65.4562138,57.2871317,42.6107564,0,94.1727758,72.225729,117.032526,43.2587828,1135.60693,42.2101081,0,0,64.7316016,56.0917118,91.1325302,59.1849299,53.7770337,39.7951249,63.1672087,0,562.640796,0,0,0,91.0830323,0,642.51186,0,0,0,65.7774086,43.6118608,0,0,0,0,0,0,0,581.868907,608.057087,597.623277,570.922079,544.825957,774.371379
21,28,4,0,0,0,0,0,0,0,343.191482,1.33333333,0.19047619,342.808271,343,0.191728775,8,4,0.233569262,0.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2297932,0,0,0,11.4341456
18,32,6,0,0,0,0,0,0,0,343.212611,1.77777778,0.333333333,342.829377,343,0.170623168,3,-3,0.200202224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.916735,163.401782,148.275095,183.078431,188.280504,258.289403
